2016-01-10T08:45:11Z,"b'State of Union in 2016: Strong Job Market, Middling Economy'",b'By THE ASSOCIATED PRESS',b'President Barack Obama delivers his final State of the Union address on Tuesday night to a nation whose economy is far sturdier than it was when he took office in 2009.',862,NA
2016-01-10T00:00:00Z,"b'Your Weekend Briefing: Ted Cruz, Hillary Clinton, Mexico'",b'By ANDREA KANNAPELL and SANDRA STEVENSON',b'Here\xe2\x80\x99s what you need to know about the week\xe2\x80\x99s top stories.',753,NA
2016-01-10T00:00:00Z,b'\xe2\x80\x98Girls\xe2\x80\x99 Creator Lena Dunham Visits Iowa on Tour to Support Hillary Clinton',b'By ALAN RAPPEPORT',"b'In Iowa City and Des Moines, Ms. Dunham made a feminist pitch to packed audiences of mostly young women about why they should vote for Mrs. Clinton.'",746,"['Presidential Election of 2016', 'Clinton, Hillary Rodham']"
2016-01-10T00:00:00Z,"b'Leo, Hillary and Their Bears'",b'By MAUREEN DOWD',"b'On long, grueling odysseys, politics can be a bear.'",945,"['Presidential Election of 2016', 'Clinton, Hillary Rodham']"
2016-01-10T00:00:00Z,b'Myanmar\xe2\x80\x99s Peace Prize Winner and Crimes Against Humanity',b'By NICHOLAS KRISTOF',b'Aung San Suu Kyi is taking power with silence on the government\xe2\x80\x99s abuse of the Rohingya minority.',1151,"['Aung San Suu Kyi', 'Myanmar']"
2016-01-10T00:00:00Z,"b'Hillary Clinton Ad Blasts Republicans, Saying Only She \xe2\x80\x98Can Stop Them\xe2\x80\x99'",b'By NICK CORASANITI',"b'The ad offers Mrs. Clinton as the sole alternative to the Republican candidates, portraying her as a battle-hardened candidate who can take them on.'",379,"['Presidential Election of 2016', 'Clinton, Hillary Rodham']"
2016-01-10T00:00:00Z,"b'For Republicans, Mounting Fears of Lasting Split'",b'By PATRICK HEALY and JONATHAN MARTIN',"b'In an election campaign with a different, angry feel, the party&#8217;s establishment is facing a people&#8217;s coup.'",1590,"['Presidential Election of 2016', 'United States Politics and Government']"
2016-01-10T00:00:00Z,b'How \xe2\x80\x98Crazy\xe2\x80\x99 Are the North Koreans?',b'By JOEL S. WIT',b'It\xe2\x80\x99s time to stop treating the government in Pyongyang like cartoon villains.',1022,"['North Korea', 'Nuclear Weapons']"
2016-01-10T00:00:00Z,"b'Christopher Hitchens\xe2\x80\x99s \xe2\x80\x98And Yet . . .\xe2\x80\x99 and Roger Scruton\xe2\x80\x99s \xe2\x80\x98Fools, Frauds and Firebrands\xe2\x80\x99'",b'By DAMON LINKER',"b'Hitchens and Scruton assess thinkers, writers and political figures.'",1247,"['Hitchens, Christopher', 'Scruton, Roger (1944- )']"
2016-01-10T00:00:00Z,b'Debbie Wasserman Schultz Thinks Young Women Are Complacent',b'Interview by ANA MARIE COX',"b'The chairwoman of the Democratic National Committee talks about sexist criticism, marijuana and Donald Trump.'",631,"['Schultz, Debbie Wasserman', 'Democratic National Committee']"
2016-01-10T00:00:00Z,"b'Morristown, N.J., Historic With a Lively Downtown'",b'By DAVE CALDWELL',"b'Residents come to the north-central New Jersey town for its convenient commute and pedestrian-friendly, walkable community.'",1297,"['Real Estate and Housing (Residential)', 'Morristown (NJ)']"
