2016-01-03T00:00:00Z,b'Marco Rubio Doesn\xe2\x80\x99t Add Up',b'By FRANK BRUNI',b'Is it wise to wager on a hyper-controlled candidate who\xe2\x80\x99s all puzzles and paradoxes?',1105,"['Rubio, Marco']"
2016-01-03T00:00:00Z,"b'For Donald Trump, Lessons From a Brother\xe2\x80\x99s Suffering'",b'By JASON HOROWITZ',"b'Mr. Trump, whose appeal is predicated on an aura of toughness and perpetual success, seldom speaks of his brother Freddy, who died as an alcoholic in 1981 at age 43.'",1711,"['Trump, Donald J']"
2016-01-03T00:00:00Z,b'Confessions of a Columnist',b'By ROSS DOUTHAT',b'How I underestimated Donald Trump\xe2\x80\x99s potential in the Republican Party.',811,['Presidential Election of 2016']
2016-01-03T00:00:00Z,"b'\xe2\x80\x98Suspicious Minds,\xe2\x80\x99 by Rob Brotherton'",b'By ADRIAN CHEN',b'We are hard-wired to believe that nothing happens by accident.',633,['Books and Literature']
2016-01-03T00:00:00Z,b'The Primary That Disqualified the Qualified',b'By ROBERT DRAPER',"b'This year, Republican voters rebelled against any candidates with real governing experience.'",2821,['Presidential Election of 2016']
2016-01-02T22:54:56Z,b'Donald Trump Shrugs Off Appearance in Terrorist Video',b'By MAGGIE HABERMAN',,404,"['Clinton, Hillary Rodham']"
2016-01-02T10:49:19Z,b'Guest Lineups for the Sunday News Shows',b'By THE ASSOCIATED PRESS',b'Guest lineups for the Sunday TV news shows:',79,NA
2016-01-02T09:09:48Z,b'Abrasive Cruz Tries to Use Personality to His Advantage',b'By THE ASSOCIATED PRESS',"b""Ted Cruz's reputation as an arrogant, grating, in-your-face ideologue has dogged him throughout the Republican presidential race. But it hasn't stopped the Texas senator's rise.""",760,NA
2016-01-02T08:38:55Z,b'Somali Extremists Use Donald Trump Clip to Recruit Followers',b'By THE ASSOCIATED PRESS',"b""Al-Qaida's East African affiliate has released a recruitment video targeting American blacks and Muslims that includes a clip of presidential candidate Donald Trump calling for Muslims to be banned from entering the United States.""",512,NA
2016-01-02T01:29:43Z,b'Somali Al Shabaab Militants Use Donald Trump in Recruiting Film',b'By REUTERS',"b""Somalia's Islamist militant group al Shabaab has released a recruitment film in the form of a documentary about racial injustice in the United States featuring Republican presidential candidate Donald Trump, SITE Monitoring reported on Saturday.""",220,NA
2016-01-02T00:00:00Z,b'Qaeda Affiliate Uses Video of Donald Trump for Recruiting',b'By LIAM STACK',"b'A video by the Shabab, Al Qaeda\xe2\x80\x99s Somalia branch, criticizes racism in America and features footage of Mr. Trump announcing a plan to bar Muslims from entering the country.'",602,"['Video Recordings, Downloads and Streaming']"
2016-01-02T00:00:00Z,b'A Tip of the Hat to \xe2\x80\x98Beach Blanket Babylon\xe2\x80\x99',b'By CHARLES ISHERWOOD',"b'The revue, which has been running in San Francisco since 1974, still feels fresh and goofy.'",943,['Theater']
2016-01-02T00:00:00Z,b'How Jeb Bush Hopes to Save His Candidacy',b'By ASHLEY PARKER',"b'Rival campaigns seem to be counting him out, but Mr. Bush\xe2\x80\x99s allies have a long-shot plan they hope will win him the Republican nomination.'",1300,['Presidential Election of 2016']
2016-01-02T00:00:00Z,b'Stuff We Liked: Most-Pirated Movies and Twitter Talk',b'Compiled by DAMON DARLIN',b'Our selection of web gems also includes a look at where the jailed population is growing.',148,['Movies']
2016-01-01T17:05:39Z,b'Guest Lineups for the Sunday News Shows',b'By THE ASSOCIATED PRESS',b'Guest lineups for the Sunday TV news shows:',73,NA
2016-01-01T15:22:28Z,"b""Skywriters Over Rose Parade Plead: 'Anybody but Trump'""",b'By REUTERS',"b'Five planes flew over the annual Rose Parade in Pasadena, California, on Friday writing messages in the sky that included ""America is great! Trump is disgusting. Anybody but Trump, US,"" as onlookers craned their necks for a view. '",417,NA
2016-01-01T10:07:17Z,b'Presidential Candidates Differ on Border Wall With Mexico',b'By THE ASSOCIATED PRESS',"b'Several candidates for the presidency in 2016 have proposed building more border wall along the nearly 2,000 mile frontier with Mexico to keep people from crossing into the U.S. illegally.'",457,NA
2016-01-01T06:43:03Z,"b""Republican Carson's Campaign Manager, 20 Staff Quit""",b'By REUTERS',"b""U.S. Republican Ben Carson's 2016 presidential bid was thrown into chaos on Thursday when his campaign manager and some 20 other staff members quit amid infighting, dropping poll numbers and negative media coverage.""",498,NA
2016-01-01T06:02:35Z,"b""Obama's Challenge in 2016 Campaign Year: Stay Relevant""",b'By REUTERS',"b""Advancing gun control, closing the U.S. military prison in Cuba and reforming criminal justice laws are likely to top President Barack Obama's State of the Union address agenda next month as he starts his last year with a key goal: remaining relevant.""",487,NA
2016-01-01T03:26:22Z,b'State Department Short of Target on Clinton Email Release',b'By THE ASSOCIATED PRESS',"b""The State Department opened the new year by falling short of a court-ordered goal from last year to have out by now 82 percent of Hillary Clinton's emails from her years as secretary of state.""",988,NA
2016-01-01T00:40:53Z,"b""Security Concerns, Temperatures Don't Take Fun Out of Parade""",b'By THE ASSOCIATED PRESS',"b'The flower-drenched Rose Parade rolled with few hitches Friday under cloudless blue skies to the delight of hundreds of thousands of fans, some of whom camped out all night on sidewalks determined not to let security fears get in the way of their fun.'",773,NA
2016-01-01T00:14:02Z,"b""Trump : 'I Have a Very Big Lead and I Intend to Keep It'""",b'By THE ASSOCIATED PRESS',"b'Republican presidential front-runner Donald Trump is serving notice on his GOP White House rivals that ""I have a very big lead and I intend to keep it.""'",132,NA
2016-01-01T00:00:00Z,"b'Privilege, Pathology and Power'",b'By PAUL KRUGMAN',b'The superrich live in their own reality. That\xe2\x80\x99s a problem when the monstrously self-centered influence elections and policy.',779,['Presidential Election of 2016']
2016-01-01T00:00:00Z,b'Chris Christie\xe2\x80\x99s Punch Lines vs. Marco Rubio\xe2\x80\x99s Polish on Iowa Campaign Trail',b'By MICHAEL BARBARO',"b'Over two days in Iowa in the final stretch before the caucuses, the two political thoroughbreds showed strikingly different campaign styles.'",1423,['Presidential Election of 2016']
